STORE_ID,BOOK_ID,TRANSACTION_DATE,SALES
CA_1,119322,8/24/2011,24
CA_1,119322,8/28/2011,23
CA_1,119322,9/9/2011,1
CA_1,119322,9/10/2011,12
CA_1,119322,9/18/2011,18
CA_1,119322,9/26/2011,27
CA_1,119322,10/7/2011,4
CA_1,119322,10/10/2011,25
CA_1,119322,10/19/2011,23
CA_1,119322,10/24/2011,26
CA_1,119322,11/4/2011,33
CA_1,119322,11/9/2011,6
CA_1,119322,11/12/2011,9
CA_1,119322,11/20/2011,27
CA_1,119322,11/30/2011,38
CA_1,119322,12/4/2011,37
CA_1,119322,12/16/2011,32
CA_1,119322,12/19/2011,37
CA_1,119322,12/25/2011,36
CA_1,119322,1/2/2012,12
CA_1,119322,1/9/2012,11
CA_1,119322,1/20/2012,39
CA_1,119322,1/23/2012,29
CA_1,119322,1/31/2012,30
CA_1,119322,2/7/2012,39
CA_1,119322,2/12/2012,26
CA_1,119322,2/19/2012,2
CA_1,119322,2/26/2012,17
CA_1,119322,3/5/2012,4
CA_1,119322,3/16/2012,7
CA_1,119322,3/20/2012,14
CA_1,119322,3/25/2012,9
CA_1,119322,3/31/2012,35
CA_1,119322,4/12/2012,13
CA_1,119322,4/18/2012,24
CA_1,119322,4/26/2012,14
CA_1,119322,5/2/2012,9
CA_1,119322,5/6/2012,17
CA_1,119322,5/12/2012,7
CA_1,119322,5/23/2012,9
CA_1,119322,5/28/2012,22
CA_1,119322,6/6/2012,15
CA_1,119322,6/10/2012,24
CA_1,119322,6/18/2012,32
CA_1,119322,6/23/2012,17
CA_1,119322,7/5/2012,31
CA_1,119322,7/10/2012,21
CA_1,119322,7/19/2012,20
CA_1,119322,7/27/2012,8
CA_1,119322,8/1/2012,31
CA_1,119322,8/7/2012,28
CA_1,119322,8/13/2012,22
CA_1,119322,8/23/2012,20
CA_1,119322,8/27/2012,10
CA_1,119322,9/6/2012,24
CA_1,119322,9/14/2012,10
CA_1,119322,9/19/2012,9
CA_1,119322,9/26/2012,32
CA_1,119322,9/30/2012,21
CA_1,119322,10/9/2012,38
CA_1,119322,10/19/2012,16
CA_1,119322,10/22/2012,19
CA_1,119322,11/1/2012,13
CA_1,119322,11/9/2012,6
CA_1,119322,11/11/2012,18
CA_1,119322,11/17/2012,36
CA_1,119322,11/29/2012,30
CA_1,119322,12/1/2012,8
CA_1,119322,12/12/2012,28
CA_1,119322,12/17/2012,37
CA_1,119322,12/26/2012,30
CA_1,119322,12/30/2012,30
CA_1,119322,1/8/2013,3
CA_1,119322,1/16/2013,36
CA_1,119322,1/19/2013,29
CA_1,119322,1/28/2013,31
CA_1,119322,2/8/2013,5
CA_1,119322,2/9/2013,5
CA_1,119322,2/16/2013,4
CA_1,119322,2/26/2013,28
CA_1,119322,3/4/2013,4
CA_1,119322,3/15/2013,38
CA_1,119322,3/17/2013,18
CA_1,119322,3/25/2013,9
CA_1,119322,4/3/2013,31
CA_1,119322,4/10/2013,31
CA_1,119322,4/15/2013,1
CA_1,119322,4/24/2013,14
CA_1,119322,5/2/2013,14
CA_1,119322,5/10/2013,38
CA_1,119322,5/13/2013,7
CA_1,119322,5/24/2013,26
CA_1,119322,5/28/2013,1
CA_1,119322,6/6/2013,19
CA_1,119322,6/13/2013,10
CA_1,119322,6/20/2013,24
CA_1,119322,6/28/2013,23
CA_1,119322,7/4/2013,31
CA_1,119322,7/8/2013,2
CA_1,119322,7/17/2013,12
CA_1,119322,7/26/2013,22
CA_1,119322,7/28/2013,19
CA_1,119322,8/9/2013,3
CA_1,119322,8/12/2013,1
CA_1,119322,8/21/2013,4
CA_1,119322,8/29/2013,25
CA_1,119322,9/4/2013,1
CA_1,119322,9/7/2013,36
CA_1,119322,9/18/2013,17
CA_1,119322,9/24/2013,1
CA_1,119322,10/2/2013,26
CA_1,119322,10/9/2013,26
CA_1,119322,10/18/2013,27
CA_1,119322,10/23/2013,5
CA_1,119322,10/31/2013,9
CA_1,119322,11/4/2013,39
CA_1,119322,11/11/2013,16
CA_1,119322,11/20/2013,9
CA_1,119322,11/25/2013,11
CA_1,119322,12/6/2013,37
CA_1,119322,12/13/2013,15
CA_1,119322,12/16/2013,5
CA_1,119322,12/23/2013,32
CA_1,119322,1/3/2014,36
CA_1,119322,1/4/2014,8
CA_1,119322,1/15/2014,16
CA_1,119322,1/24/2014,24
CA_1,119322,1/27/2014,25
CA_1,119322,2/6/2014,30
CA_1,119322,2/10/2014,5
CA_1,119322,2/21/2014,11
CA_1,119322,2/22/2014,23
CA_1,119322,3/4/2014,20
CA_1,119322,3/9/2014,31
CA_1,119322,3/18/2014,1
CA_1,119322,3/28/2014,7
CA_1,119322,3/31/2014,7
CA_1,119322,4/7/2014,23
CA_1,119322,4/15/2014,34
CA_1,119322,4/19/2014,27
CA_1,119322,4/27/2014,26
CA_1,119322,5/5/2014,2
CA_1,119322,5/16/2014,29
CA_1,119322,5/19/2014,22
CA_1,119322,5/27/2014,4
CA_1,119322,6/3/2014,36
CA_1,119322,6/13/2014,32
CA_1,119322,6/14/2014,6
CA_1,119322,6/25/2014,5
CA_1,119322,6/28/2014,12
CA_1,119322,7/9/2014,13
CA_1,119322,7/14/2014,3
CA_1,119322,7/19/2014,17
CA_1,119322,7/28/2014,24
CA_1,119322,8/3/2014,39
CA_1,119322,8/14/2014,37
CA_1,119322,8/22/2014,17
CA_1,119322,8/28/2014,9
CA_1,119322,9/2/2014,18
CA_1,119322,9/11/2014,24
CA_1,119322,9/13/2014,3
CA_1,119322,9/24/2014,2
CA_1,119322,9/28/2014,9
CA_1,119322,10/4/2014,7
CA_1,119322,10/11/2014,21
CA_1,119322,10/18/2014,25
CA_1,119322,10/28/2014,3
CA_1,119322,11/5/2014,21
CA_1,119322,11/8/2014,30
CA_1,119322,11/17/2014,22
CA_1,119322,11/23/2014,25
CA_1,119322,12/1/2014,22
CA_1,119322,12/11/2014,1
CA_1,119322,12/18/2014,25
CA_1,119322,12/25/2014,29
CA_1,119322,12/30/2014,2
CA_1,119322,1/9/2015,14
CA_1,119322,1/16/2015,21
CA_1,119322,1/17/2015,31
CA_1,119322,1/27/2015,35
CA_1,119322,2/1/2015,31
CA_1,119322,2/13/2015,8
CA_1,119322,2/18/2015,18
CA_1,119322,2/24/2015,10
CA_1,119322,3/4/2015,28
CA_1,119322,3/8/2015,16
CA_1,119322,3/20/2015,34
CA_1,119322,3/21/2015,7
CA_1,119322,4/2/2015,6
CA_1,119322,4/4/2015,31
CA_1,119322,4/16/2015,12
CA_1,119322,4/22/2015,35
CA_1,119322,4/29/2015,3
CA_1,119322,5/3/2015,38
CA_1,119322,5/11/2015,28
CA_1,119322,5/16/2015,39
CA_1,119322,5/23/2015,31
CA_1,119322,6/1/2015,7
CA_1,119322,6/9/2015,25
CA_1,119322,6/15/2015,21
CA_1,119322,6/26/2015,11
CA_1,119322,7/3/2015,17
CA_1,119322,7/9/2015,33
CA_1,119322,7/11/2015,32
CA_1,119322,7/20/2015,28
CA_1,119322,7/26/2015,26
CA_1,119322,8/3/2015,31
CA_1,119322,8/13/2015,28
CA_1,119322,8/20/2015,17
CA_1,119322,8/23/2015,8
CA_1,119322,9/4/2015,30
CA_1,119322,9/8/2015,3
CA_1,119322,9/18/2015,3
CA_1,119322,9/21/2015,38
CA_1,119322,10/2/2015,22
CA_1,119322,10/7/2015,18
CA_1,119322,10/16/2015,18
CA_1,119322,10/17/2015,25
CA_1,119322,10/29/2015,16
CA_1,119322,11/5/2015,8
CA_1,119322,11/11/2015,9
CA_1,119322,11/19/2015,28
CA_1,119322,11/23/2015,39
CA_1,119322,11/28/2015,18
CA_1,119322,12/9/2015,2
CA_1,119322,12/16/2015,38
CA_1,119322,12/20/2015,25
CA_1,119322,12/27/2015,27
CA_1,119322,1/6/2016,38
CA_1,119322,1/9/2016,27
CA_1,119322,1/17/2016,3
CA_1,119322,1/29/2016,25
CA_1,119322,2/2/2016,23
CA_1,119322,2/7/2016,21
CA_1,119322,2/16/2016,14
CA_1,119322,2/20/2016,10
CA_1,119322,3/1/2016,16
CA_1,119322,3/7/2016,9
CA_1,119322,3/13/2016,27
CA_1,119322,3/23/2016,14
CA_1,119322,3/27/2016,7
CA_1,119322,4/3/2016,22
CA_1,119322,4/15/2016,38
CA_1,119322,4/22/2016,23
CA_1,119322,4/25/2016,7
CA_1,119322,5/3/2016,37
CA_1,119322,5/12/2016,11
CA_1,119322,5/18/2016,4
CA_1,119322,5/27/2016,22
CA_1,119322,5/29/2016,15
CA_1,119322,6/4/2016,25
CA_1,119322,6/15/2016,33
CA_1,119322,6/18/2016,16
CA_1,6185,2/8/2011,14
CA_1,6185,2/17/2011,17
CA_1,6185,2/21/2011,17
CA_1,6185,2/26/2011,16
CA_1,6185,3/7/2011,12
CA_1,6185,3/18/2011,15
CA_1,6185,3/24/2011,9
CA_1,6185,3/29/2011,24
CA_1,6185,4/7/2011,26
CA_1,6185,4/12/2011,15
CA_1,6185,4/21/2011,34
CA_1,6185,4/27/2011,3
CA_1,6185,4/30/2011,8
CA_1,6185,5/7/2011,9
CA_1,6185,5/15/2011,14
CA_1,6185,5/25/2011,25
CA_1,6185,5/29/2011,39
CA_1,6185,6/10/2011,31
CA_1,6185,6/15/2011,3
CA_1,6185,6/22/2011,24
CA_1,6185,6/27/2011,14
CA_1,6185,7/5/2011,4
CA_1,6185,7/11/2011,11
CA_1,6185,7/20/2011,38
CA_1,6185,7/27/2011,31
CA_1,6185,8/3/2011,7
CA_1,6185,8/6/2011,5
CA_1,6185,8/18/2011,15
CA_1,6185,8/22/2011,15
CA_1,6185,8/31/2011,39
CA_1,6185,9/4/2011,7
CA_1,6185,9/13/2011,25
CA_1,6185,9/17/2011,3
CA_1,6185,9/27/2011,37
CA_1,6185,10/1/2011,34
CA_1,6185,10/10/2011,20
CA_1,6185,10/15/2011,33
CA_1,6185,10/25/2011,39
CA_1,6185,10/29/2011,31
CA_1,6185,11/9/2011,36
CA_1,6185,11/12/2011,36
CA_1,6185,11/24/2011,23
CA_1,6185,12/2/2011,34
CA_1,6185,12/4/2011,25
CA_1,6185,12/15/2011,32
CA_1,6185,12/20/2011,26
CA_1,6185,12/24/2011,17
CA_1,6185,1/3/2012,10
CA_1,6185,1/10/2012,29
CA_1,6185,1/14/2012,5
CA_1,6185,1/25/2012,34
CA_1,6185,1/31/2012,2
CA_1,6185,2/9/2012,24
CA_1,6185,2/14/2012,28
CA_1,6185,2/20/2012,16
CA_1,6185,2/28/2012,2
CA_1,6185,3/6/2012,14
CA_1,6185,3/11/2012,16
CA_1,6185,3/23/2012,38
CA_1,6185,3/26/2012,12
CA_1,6185,4/1/2012,22
CA_1,6185,4/7/2012,20
CA_1,6185,4/15/2012,28
CA_1,6185,4/23/2012,22
CA_1,6185,5/1/2012,16
CA_1,6185,5/8/2012,38
CA_1,6185,5/13/2012,2
CA_1,6185,5/25/2012,1
CA_1,6185,5/28/2012,23
CA_1,6185,6/3/2012,23
CA_1,6185,6/10/2012,12
CA_1,6185,6/20/2012,11
CA_1,6185,6/27/2012,6
CA_1,6185,6/30/2012,4
CA_1,6185,7/12/2012,39
CA_1,6185,7/18/2012,24
CA_1,6185,7/23/2012,1
CA_1,6185,7/29/2012,31
CA_1,6185,8/8/2012,28
CA_1,6185,8/12/2012,36
CA_1,6185,8/19/2012,22
CA_1,6185,8/29/2012,29
CA_1,6185,9/5/2012,7
CA_1,6185,9/14/2012,37
CA_1,6185,9/15/2012,2
CA_1,6185,9/26/2012,5
CA_1,6185,9/29/2012,23
CA_1,6185,10/10/2012,35
CA_1,6185,10/18/2012,31
CA_1,6185,10/21/2012,31
CA_1,6185,10/29/2012,31
CA_1,6185,11/5/2012,24
CA_1,6185,11/13/2012,19
CA_1,6185,11/23/2012,26
CA_1,6185,11/30/2012,36
CA_1,6185,12/5/2012,2
CA_1,6185,12/14/2012,39
CA_1,6185,12/15/2012,25
CA_1,6185,12/24/2012,4
CA_1,6185,1/4/2013,24
CA_1,6185,1/8/2013,22
CA_1,6185,1/15/2013,31
CA_1,6185,1/20/2013,36
CA_1,6185,1/30/2013,27
CA_1,6185,2/8/2013,4
CA_1,6185,2/10/2013,29
CA_1,6185,2/21/2013,38
CA_1,6185,2/28/2013,11
CA_1,6185,3/2/2013,19
CA_1,6185,3/13/2013,30
CA_1,6185,3/18/2013,12
CA_1,6185,3/23/2013,3
CA_1,6185,4/1/2013,33
CA_1,6185,4/9/2013,39
CA_1,6185,4/14/2013,9
CA_1,6185,4/20/2013,10
CA_1,6185,4/27/2013,8
CA_1,6185,5/5/2013,3
CA_1,6185,5/13/2013,39
CA_1,6185,5/20/2013,34
CA_1,6185,5/26/2013,19
CA_1,6185,6/2/2013,20
CA_1,6185,6/12/2013,5
CA_1,6185,6/20/2013,26
CA_1,6185,6/25/2013,38
CA_1,6185,7/1/2013,37
CA_1,6185,7/11/2013,25
CA_1,6185,7/17/2013,24
CA_1,6185,7/20/2013,7
CA_1,6185,7/29/2013,6
CA_1,6185,8/8/2013,33
CA_1,6185,8/13/2013,4
CA_1,6185,8/17/2013,34
CA_1,6185,8/25/2013,16
CA_1,6185,9/5/2013,36
CA_1,6185,9/10/2013,32
CA_1,6185,9/14/2013,32
CA_1,6185,9/21/2013,1
CA_1,6185,10/2/2013,2
CA_1,6185,10/8/2013,31
CA_1,6185,10/17/2013,19
CA_1,6185,10/19/2013,6
CA_1,6185,10/29/2013,36
CA_1,6185,11/7/2013,25
CA_1,6185,11/11/2013,22
CA_1,6185,11/19/2013,8
CA_1,6185,11/29/2013,12
CA_1,6185,12/1/2013,21
CA_1,6185,12/11/2013,20
CA_1,6185,12/15/2013,24
CA_1,6185,12/26/2013,27
CA_1,6185,12/28/2013,7
CA_1,6185,1/4/2014,37
CA_1,6185,1/15/2014,35
CA_1,6185,1/22/2014,2
CA_1,6185,1/31/2014,7
CA_1,6185,2/6/2014,28
CA_1,6185,2/14/2014,38
CA_1,6185,2/20/2014,35
CA_1,6185,2/23/2014,39
CA_1,6185,3/6/2014,26
CA_1,6185,3/9/2014,24
CA_1,6185,3/16/2014,2
CA_1,6185,3/27/2014,35
CA_1,6185,4/1/2014,23
CA_1,6185,4/11/2014,32
CA_1,6185,4/17/2014,18
CA_1,6185,4/20/2014,10
CA_1,6185,4/30/2014,12
CA_1,6185,5/3/2014,24
CA_1,6185,5/16/2014,3
CA_1,6185,5/21/2014,24
CA_1,6185,5/27/2014,22
CA_1,6185,6/2/2014,25
CA_1,6185,6/9/2014,4
CA_1,6185,6/19/2014,14
CA_1,6185,6/22/2014,27
CA_1,6185,7/4/2014,12
CA_1,6185,7/5/2014,26
CA_1,6185,7/12/2014,8
CA_1,6185,7/21/2014,19
CA_1,6185,8/1/2014,17
CA_1,6185,8/7/2014,22
CA_1,6185,8/12/2014,1
CA_1,6185,8/17/2014,17
CA_1,6185,8/23/2014,30
CA_1,6185,8/30/2014,29
CA_1,6185,9/12/2014,5
CA_1,6185,9/13/2014,8
CA_1,6185,9/21/2014,3
CA_1,6185,9/29/2014,2
CA_1,6185,10/9/2014,20
CA_1,6185,10/11/2014,28
CA_1,6185,10/24/2014,6
CA_1,6185,10/31/2014,36
CA_1,6185,11/2/2014,26
CA_1,6185,11/10/2014,1
CA_1,6185,11/20/2014,16
CA_1,6185,11/27/2014,12
CA_1,6185,11/30/2014,10
CA_1,6185,12/9/2014,22
CA_1,6185,12/18/2014,7
CA_1,6185,12/23/2014,21
CA_1,6185,1/2/2015,4
CA_1,6185,1/8/2015,10
CA_1,6185,1/14/2015,18
CA_1,6185,1/19/2015,8
CA_1,6185,1/24/2015,7
CA_1,6185,2/1/2015,6
CA_1,6185,2/10/2015,16
CA_1,6185,2/15/2015,4
CA_1,6185,2/27/2015,29
CA_1,6185,3/3/2015,12
CA_1,6185,3/13/2015,1
CA_1,6185,3/15/2015,28
CA_1,6185,3/25/2015,19
CA_1,6185,4/1/2015,10
CA_1,6185,4/8/2015,9
CA_1,6185,4/17/2015,32
CA_1,6185,4/21/2015,12
CA_1,6185,5/1/2015,16
CA_1,6185,5/6/2015,4
CA_1,6185,5/15/2015,25
CA_1,6185,5/22/2015,24
CA_1,6185,5/27/2015,10
CA_1,6185,5/31/2015,21
CA_1,6185,6/8/2015,2
CA_1,6185,6/14/2015,10
CA_1,6185,6/23/2015,17
CA_1,6185,6/30/2015,1
CA_1,6185,7/4/2015,2
CA_1,6185,7/14/2015,33
CA_1,6185,7/22/2015,8
CA_1,6185,7/30/2015,17
CA_1,6185,8/5/2015,1
CA_1,6185,8/11/2015,12
CA_1,6185,8/20/2015,1
CA_1,6185,8/25/2015,4
CA_1,6185,9/3/2015,1
CA_1,6185,9/9/2015,17
CA_1,6185,9/14/2015,30
CA_1,6185,9/22/2015,10
CA_1,6185,10/1/2015,19
CA_1,6185,10/7/2015,38
CA_1,6185,10/15/2015,1
CA_1,6185,10/22/2015,10
CA_1,6185,10/25/2015,33
CA_1,6185,11/3/2015,3
CA_1,6185,11/11/2015,27
CA_1,6185,11/14/2015,26
CA_1,6185,11/26/2015,23
CA_1,6185,12/4/2015,29
CA_1,6185,12/8/2015,14
CA_1,6185,12/12/2015,9
CA_1,6185,12/21/2015,38
CA_1,6185,12/30/2015,15
CA_1,6185,1/7/2016,28
CA_1,6185,1/10/2016,25
CA_1,6185,1/22/2016,2
CA_1,6185,1/27/2016,31
CA_1,6185,2/1/2016,7
CA_1,6185,2/12/2016,27
CA_1,6185,2/16/2016,9
CA_1,6185,2/25/2016,26
CA_1,6185,3/4/2016,37
CA_1,6185,3/11/2016,39
CA_1,6185,3/14/2016,18
CA_1,6185,3/24/2016,29
CA_1,6185,3/30/2016,7
CA_1,6185,4/4/2016,5
CA_1,6185,4/12/2016,34
CA_1,6185,4/22/2016,9
CA_1,6185,4/25/2016,13
CA_1,6185,5/6/2016,11
CA_1,6185,5/9/2016,20
CA_1,6185,5/16/2016,36
CA_1,6185,5/24/2016,25
CA_1,6185,5/30/2016,5
CA_1,6185,6/5/2016,23
CA_1,6185,6/14/2016,13
CA_1,6185,6/19/2016,24
CA_1,10917,5/3/2012,12
CA_1,10917,5/6/2012,24
CA_1,10917,5/16/2012,14
CA_1,10917,5/24/2012,24
CA_1,10917,5/28/2012,14
CA_1,10917,6/7/2012,13
CA_1,10917,6/11/2012,9
CA_1,10917,6/21/2012,18
CA_1,10917,6/25/2012,4
CA_1,10917,7/4/2012,4
CA_1,10917,7/8/2012,21
CA_1,10917,7/15/2012,9
CA_1,10917,7/25/2012,16
CA_1,10917,8/3/2012,19
CA_1,10917,8/8/2012,1
CA_1,10917,8/15/2012,24
CA_1,10917,8/24/2012,37
CA_1,10917,8/25/2012,38
CA_1,10917,9/4/2012,20
CA_1,10917,9/13/2012,27
CA_1,10917,9/15/2012,1
CA_1,10917,9/22/2012,33
CA_1,10917,9/30/2012,31
CA_1,10917,10/8/2012,18
CA_1,10917,10/16/2012,2
CA_1,10917,10/21/2012,31
CA_1,10917,10/27/2012,10
CA_1,10917,11/7/2012,9
CA_1,10917,11/15/2012,37
CA_1,10917,11/17/2012,15
CA_1,10917,11/29/2012,2
CA_1,10917,12/7/2012,20
CA_1,10917,12/8/2012,15
CA_1,10917,12/17/2012,25
CA_1,10917,12/22/2012,1
CA_1,10917,1/2/2013,17
CA_1,10917,1/9/2013,1
CA_1,10917,1/16/2013,13
CA_1,10917,1/21/2013,4
CA_1,10917,1/28/2013,23
CA_1,10917,2/2/2013,39
CA_1,10917,2/15/2013,13
CA_1,10917,2/20/2013,10
CA_1,10917,2/25/2013,27
CA_1,10917,3/5/2013,26
CA_1,10917,3/14/2013,31
CA_1,10917,3/21/2013,25
CA_1,10917,3/29/2013,3
CA_1,10917,3/30/2013,1
CA_1,10917,4/11/2013,21
CA_1,10917,4/16/2013,27
CA_1,10917,4/22/2013,38
CA_1,10917,4/28/2013,5
CA_1,10917,5/4/2013,20
CA_1,10917,5/16/2013,17
CA_1,10917,5/21/2013,15
CA_1,10917,5/29/2013,19
CA_1,10917,6/1/2013,38
CA_1,10917,6/9/2013,29
CA_1,10917,6/17/2013,9
CA_1,10917,6/28/2013,5
CA_1,10917,7/4/2013,24
CA_1,10917,7/9/2013,20
CA_1,10917,7/13/2013,10
CA_1,10917,7/24/2013,36
CA_1,10917,8/1/2013,9
CA_1,10917,8/4/2013,36
CA_1,10917,8/14/2013,20
CA_1,10917,8/23/2013,19
CA_1,10917,8/26/2013,37
CA_1,10917,9/3/2013,15
CA_1,10917,9/8/2013,31
CA_1,10917,9/14/2013,15
CA_1,10917,9/24/2013,10
CA_1,10917,9/29/2013,35
CA_1,10917,10/6/2013,31
CA_1,10917,10/18/2013,15
CA_1,10917,10/19/2013,20
CA_1,10917,10/27/2013,19
CA_1,10917,11/8/2013,37
CA_1,10917,11/10/2013,8
CA_1,10917,11/16/2013,1
CA_1,10917,11/24/2013,18
CA_1,10917,12/1/2013,15
CA_1,10917,12/13/2013,12
CA_1,10917,12/15/2013,25
CA_1,10917,12/27/2013,32
CA_1,10917,12/30/2013,9
CA_1,10917,1/6/2014,1
CA_1,10917,1/13/2014,6
CA_1,10917,1/22/2014,24
CA_1,10917,1/26/2014,4
CA_1,10917,2/5/2014,38
CA_1,10917,2/11/2014,17
CA_1,10917,2/16/2014,15
CA_1,10917,2/26/2014,30
CA_1,10917,3/2/2014,36
CA_1,10917,3/10/2014,22
CA_1,10917,3/20/2014,11
CA_1,10917,3/26/2014,20
CA_1,10917,4/2/2014,8
CA_1,10917,4/9/2014,1
CA_1,10917,4/16/2014,18
CA_1,10917,4/24/2014,15
CA_1,10917,4/28/2014,35
CA_1,10917,5/7/2014,6
CA_1,10917,5/14/2014,35
CA_1,10917,5/18/2014,36
CA_1,10917,5/24/2014,34
CA_1,10917,6/5/2014,20
CA_1,10917,6/10/2014,37
CA_1,10917,6/16/2014,22
CA_1,10917,6/27/2014,12
CA_1,10917,6/30/2014,28
CA_1,10917,7/11/2014,28
CA_1,10917,7/15/2014,30
CA_1,10917,7/22/2014,21
CA_1,10917,7/29/2014,3
CA_1,10917,8/7/2014,3
CA_1,10917,8/10/2014,4
CA_1,10917,8/17/2014,34
CA_1,10917,8/26/2014,25
CA_1,10917,8/31/2014,13
CA_1,10917,9/6/2014,36
CA_1,10917,9/19/2014,31
CA_1,10917,9/25/2014,8
CA_1,10917,9/30/2014,36
CA_1,10917,10/5/2014,5
CA_1,10917,10/17/2014,38
CA_1,10917,10/23/2014,32
CA_1,10917,10/28/2014,18
CA_1,10917,11/7/2014,36
CA_1,10917,11/8/2014,16
CA_1,10917,11/21/2014,34
CA_1,10917,11/28/2014,4
CA_1,10917,12/2/2014,23
CA_1,10917,12/11/2014,9
CA_1,10917,12/13/2014,1
CA_1,10917,12/26/2014,33
CA_1,10917,12/30/2014,37
CA_1,10917,1/3/2015,34
CA_1,10917,1/13/2015,29
CA_1,10917,1/22/2015,25
CA_1,10917,1/26/2015,30
CA_1,10917,2/6/2015,10
CA_1,10917,2/10/2015,18
CA_1,10917,2/19/2015,7
CA_1,10917,2/27/2015,29
CA_1,10917,3/4/2015,27
CA_1,10917,3/13/2015,18
CA_1,10917,3/18/2015,26
CA_1,10917,3/22/2015,21
CA_1,10917,3/30/2015,22
CA_1,10917,4/5/2015,2
CA_1,10917,4/16/2015,9
CA_1,10917,4/20/2015,29
CA_1,10917,4/29/2015,9
CA_1,10917,5/6/2015,21
CA_1,10917,5/13/2015,38
CA_1,10917,5/18/2015,32
CA_1,10917,5/23/2015,35
CA_1,10917,6/3/2015,36
CA_1,10917,6/12/2015,23
CA_1,10917,6/15/2015,27
CA_1,10917,6/21/2015,13
CA_1,10917,6/30/2015,14
CA_1,10917,7/7/2015,19
CA_1,10917,7/11/2015,29
CA_1,10917,7/18/2015,22
CA_1,10917,7/26/2015,5
CA_1,10917,8/1/2015,19
CA_1,10917,8/11/2015,16
CA_1,10917,8/19/2015,37
CA_1,10917,8/26/2015,9
CA_1,10917,9/2/2015,1
CA_1,10917,9/9/2015,30
CA_1,10917,9/18/2015,12
CA_1,10917,9/22/2015,28
CA_1,10917,9/29/2015,16
CA_1,10917,10/5/2015,14
CA_1,10917,10/13/2015,27
CA_1,10917,10/21/2015,23
CA_1,10917,10/28/2015,30
CA_1,10917,11/1/2015,28
CA_1,10917,11/11/2015,21
CA_1,10917,11/18/2015,23
CA_1,10917,11/26/2015,16
CA_1,10917,11/28/2015,18
CA_1,10917,12/10/2015,34
CA_1,10917,12/13/2015,18
CA_1,10917,12/21/2015,21
CA_1,10917,12/30/2015,13
CA_1,10917,1/8/2016,34
CA_1,10917,1/11/2016,23
CA_1,10917,1/20/2016,26
CA_1,10917,1/28/2016,34
CA_1,10917,1/31/2016,34
CA_1,10917,2/6/2016,25
CA_1,10917,2/19/2016,26
CA_1,10917,2/23/2016,31
CA_1,10917,3/4/2016,28
CA_1,10917,3/7/2016,28
CA_1,10917,3/18/2016,1
CA_1,10917,3/19/2016,15
CA_1,10917,3/30/2016,29
CA_1,10917,4/5/2016,11
CA_1,10917,4/15/2016,11
CA_1,10917,4/17/2016,21
CA_1,10917,4/25/2016,14
CA_1,10917,5/3/2016,2
CA_1,10917,5/9/2016,21
CA_1,10917,5/18/2016,23
CA_1,10917,5/25/2016,29
CA_1,10917,5/31/2016,18
CA_1,10917,6/5/2016,6
CA_1,10917,6/13/2016,18
CA_1,10917,6/18/2016,27
CA_1,4981,8/1/2013,38
CA_1,4981,8/9/2013,33
CA_1,4981,8/13/2013,21
CA_1,4981,8/21/2013,27
CA_1,4981,8/26/2013,22
CA_1,4981,8/31/2013,5
CA_1,4981,9/11/2013,9
CA_1,4981,9/17/2013,39
CA_1,4981,9/26/2013,25
CA_1,4981,9/29/2013,10
CA_1,4981,10/8/2013,33
CA_1,4981,10/17/2013,3
CA_1,4981,10/19/2013,5
CA_1,4981,10/27/2013,22
CA_1,4981,11/2/2013,21
CA_1,4981,11/15/2013,16
CA_1,4981,11/17/2013,17
CA_1,4981,11/29/2013,37
CA_1,4981,12/2/2013,19
CA_1,4981,12/11/2013,25
CA_1,4981,12/17/2013,16
CA_1,4981,12/22/2013,35
CA_1,4981,1/3/2014,11
CA_1,4981,1/5/2014,25
CA_1,4981,1/15/2014,10
CA_1,4981,1/22/2014,27
CA_1,4981,1/27/2014,39
CA_1,4981,2/1/2014,16
CA_1,4981,2/9/2014,8
CA_1,4981,2/19/2014,19
CA_1,4981,2/28/2014,23
CA_1,4981,3/6/2014,23
CA_1,4981,3/9/2014,23
CA_1,4981,3/17/2014,34
CA_1,4981,3/23/2014,26
CA_1,4981,4/4/2014,17
CA_1,4981,4/8/2014,15
CA_1,4981,4/16/2014,13
CA_1,4981,4/20/2014,10
CA_1,4981,5/2/2014,22
CA_1,4981,5/5/2014,33
CA_1,4981,5/14/2014,12
CA_1,4981,5/19/2014,8
CA_1,4981,5/28/2014,5
CA_1,4981,6/5/2014,9
CA_1,4981,6/9/2014,9
CA_1,4981,6/18/2014,6
CA_1,4981,6/25/2014,32
CA_1,4981,7/2/2014,26
CA_1,4981,7/6/2014,8
CA_1,4981,7/17/2014,36
CA_1,4981,7/21/2014,35
CA_1,4981,7/30/2014,11
CA_1,4981,8/4/2014,33
CA_1,4981,8/15/2014,4
CA_1,4981,8/19/2014,21
CA_1,4981,8/27/2014,37
CA_1,4981,9/5/2014,15
CA_1,4981,9/9/2014,32
CA_1,4981,9/19/2014,3
CA_1,4981,9/23/2014,21
CA_1,4981,10/3/2014,30
CA_1,4981,10/8/2014,26
CA_1,4981,10/15/2014,24
CA_1,4981,10/21/2014,5
CA_1,4981,10/29/2014,34
CA_1,4981,11/2/2014,36
CA_1,4981,11/11/2014,5
CA_1,4981,11/15/2014,26
CA_1,4981,11/25/2014,10
